기관 명,모델명,시리얼,구분,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),돌풍 풍향(°),돌풍 풍속(m/s),조도(lux),자외선(UVI),소음(dB),진동_x(g),진동_y(g),진동_z(g),진동_x 최대(g),진동_y 최대(g),진동_z 최대(g),흑구 운도(℃),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간,등록일자
서울시,SDOT001,V02Q1940452,1,2,2,7.9,78,,,,,3207,0.1,53,0.01,0.02,1.05,0.05,0.13,1.11,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940445,1,1,1,8,81,,,,,2716,0,48,0.02,0.03,1.07,0.09,0.16,1.14,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940448,1,4,4,9.6,71,,,,,2072,0,35,0.03,0.11,1.01,0.09,0.16,1.13,,4,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940447,1,1,1,8.1,84,,,,,3970,0.1,54,0.01,0.06,1.05,0.05,0.13,1.12,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940449,1,1,1,9.4,73,,,,,5220,0.1,46,0.05,0.02,1.02,0.09,0.13,1.09,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940446,1,1,1,8.1,77,,,,,1572,0,53,0.01,0.02,1.07,0.05,0.12,1.15,,3,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940443,1,3,3,8.8,78,,,,,3331,0.1,45,0.02,0.1,1.07,0.07,0.17,1.13,,4,6,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940442,1,0,0,8.8,72,,,,,5019,0.1,49,0.02,0.04,1.01,0.08,0.09,1.09,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940444,1,1,1,8.1,77,,,,,2554,0,47,0.1,0.05,1.06,0.15,0.14,1.12,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940441,1,2,2,8.7,72,,,,,5154,0.1,47,0.02,0.09,1.08,0.07,0.15,1.15,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940440,1,2,2,8.7,75,,,,,1932,0,45,0.01,0.05,1.04,0.06,0.11,1.1,,2,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940439,1,1,1,8.8,75,,,,,4732,0.1,46,0.1,0.1,0.99,0.15,0.15,1.07,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940477,1,3,3,7.3,75,,,,,2171,0,45,0.01,0.02,1.04,0.06,0.14,1.13,,4,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940476,1,2,2,8.8,73,,,,,3111,0.1,53,0.01,0.04,1.05,0.06,0.11,1.1,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940478,1,2,2,7.8,78,,,,,2618,0,48,0.01,0.16,1.07,0.06,0.2,1.14,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940473,1,0,0,7.9,75,,,,,3052,0,53,0.04,0.1,1.04,0.09,0.16,1.11,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940474,1,6,6,7.6,80,,,,,3695,0.1,53,0.07,0.05,0.97,0.13,0.13,1.07,,4,7,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940472,1,1,1,7.7,80,,,,,1155,0,55,0.02,0.07,1.05,0.07,0.13,1.11,7.3,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940471,1,2,2,7.6,82,,,,,1949,0,54,0.05,0.04,1.01,0.1,0.1,1.08,,3,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940470,1,5,5,7.8,74,,,,,3322,0.1,35,0.02,0.04,1.02,0.07,0.11,1.09,,4,6,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940469,1,2,2,8.2,82,,,,,5615,0.2,55,0.02,0.07,1,0.06,0.14,1.1,,3,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940475,1,1,1,8.5,76,,,,,4007,0.1,44,0.01,0.05,1.01,0.06,0.11,1.1,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940465,1,2,2,7.3,85,,,,,3929,0.1,48,0.01,0.05,1.03,0.06,0.11,1.1,,2,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940468,1,0,0,7.6,84,,,,,457,0,50,0.04,0.14,1.01,0.09,0.18,1.08,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940466,1,3,3,8.9,74,,,,,4545,0.1,46,0.04,0.05,1.08,0.1,0.11,1.16,,4,6,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940462,1,1,1,8.1,83,,,,,1596,0,45,0.02,0.06,1.08,0.08,0.13,1.15,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940467,1,0,0,8,90,,,,,3998,0.1,49,0.01,0.13,1.07,0.06,0.18,1.15,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940464,1,1,1,8.4,79,,,,,3539,0.1,48,0.04,0.01,1.02,0.09,0.12,1.12,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940463,1,1,1,9.5,73,,,,,2237,0,46,0.02,0.1,1.04,0.07,0.14,1.11,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940461,1,7,7,8.2,76,,,,,3798,0.1,54,0.02,0.05,1.04,0.06,0.12,1.11,,4,12,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940460,1,0,0,8.2,76,,,,,2648,0.1,47,0.01,0.04,1.04,0.05,0.1,1.1,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940459,1,1,1,9,74,,,,,3518,0.1,51,0.01,0.09,1.05,0.05,0.14,1.11,,2,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940495,1,1,1,8.5,80,,,,,3983,0.1,50,0.04,0.02,1.05,0.1,0.1,1.13,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940496,1,1,1,9,77,,,,,5196,0.1,51,0.01,0.05,1.03,0.06,0.1,1.11,8.5,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940497,1,2,2,8.2,78,,,,,2874,0,47,0.02,0.01,1,0.08,0.14,1.08,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940498,1,3,3,8.1,78,,,,,3281,0.1,48,0.03,0.08,1.03,0.08,0.14,1.1,,3,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940491,1,1,1,9.7,72,,,,,3158,0,58,0.01,0.02,1.05,0.05,0.12,1.12,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940494,1,0,0,8.2,72,,,,,7983,0.2,44,0.01,0.02,1.05,0.05,0.15,1.11,,1,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940493,1,3,3,8.4,79,,,,,3071,0.1,50,0.08,0.02,1.08,0.12,0.14,1.15,,3,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940492,1,0,0,8.6,75,,,,,3807,0.1,51,0.02,0.02,1.08,0.06,0.11,1.16,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940489,1,2,2,8.8,76,,,,,3300,0.1,46,0.02,0.04,1.03,0.08,0.1,1.11,,4,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940490,1,1,1,8.2,76,,,,,3423,0.1,49,0.01,0.12,1.09,0.05,0.18,1.15,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940487,1,1,1,8.8,75,,,,,2729,0,47,0.04,0.11,1.04,0.1,0.17,1.12,,2,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940488,1,0,0,7.6,82,,,,,2912,0.1,46,0.01,0.08,1.01,0.06,0.13,1.09,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940486,1,0,0,8.7,80,,,,,2498,0,52,0.04,0.05,1.02,0.1,0.12,1.1,,1,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940484,1,1,1,8.3,78,,,,,2145,0,60,0.03,0.06,1.09,0.09,0.15,1.16,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940485,1,2,2,8.1,75,,,,,4903,0.1,58,0.03,0.08,1.09,0.09,0.14,1.16,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940482,1,1,1,8.7,79,,,,,2482,0,49,0.02,0.02,1.06,0.07,0.14,1.13,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940483,1,1,1,8.7,80,,,,,2234,0,60,0.02,0.15,1.1,0.07,0.19,1.16,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940480,1,1,1,8,81,,,,,6934,0.2,52,0.02,0.07,1.07,0.07,0.14,1.14,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940481,1,2,2,8.5,77,,,,,3260,0.1,47,0.03,0.12,1.1,0.08,0.17,1.15,,4,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940479,1,0,0,7.3,94,,,,,1794,0,50,0.02,0.1,1.08,0.09,0.17,1.16,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940518,1,0,0,8.2,78,,,,,708,0,58,0.03,0.08,1.03,0.1,0.15,1.12,,1,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940517,1,1,1,8.9,78,,,,,3599,0.1,48,0.08,0.06,1.02,0.14,0.12,1.09,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940519,1,1,1,9.2,72,,,,,2013,0,56,0.03,0.14,1.1,0.09,0.19,1.17,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940514,1,12,12,8.6,79,,,,,4649,0.1,44,0.04,0.05,0.99,0.09,0.11,1.06,,11,19,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940515,1,1,1,8.2,80,,,,,4027,0.1,51,0.02,0.13,1.1,0.07,0.18,1.17,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940516,1,1,1,8.4,79,,,,,3053,0.1,46,0.03,0.02,1.04,0.09,0.12,1.12,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940510,1,3,3,7.1,80,,,,,3291,0.1,51,0.04,0.04,1.03,0.09,0.09,1.1,,3,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940513,1,2,2,8.4,77,,,,,4706,0.1,52,0.04,0.14,1.05,0.14,0.19,1.13,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940512,1,1,1,7.6,95,,,,,2596,0,45,0.04,0.11,0.99,0.1,0.16,1.09,,2,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940506,1,1,1,8.2,76,,,,,3873,0.1,57,0.02,0.06,1.03,0.08,0.13,1.11,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940509,1,0,0,8.4,75,,,,,4114,0.1,49,0.01,0.02,1.05,0.06,0.13,1.13,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940507,1,1,1,8.4,78,,,,,2594,0,49,0.01,0.02,1.07,0.07,0.1,1.15,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940504,1,1,1,8.4,77,,,,,1850,0,43,0.04,0.12,1.02,0.09,0.17,1.11,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940511,1,3,3,7.1,78,,,,,3891,0.1,46,0.01,0.07,1.05,0.06,0.13,1.11,,3,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940508,1,2,2,8.3,75,,,,,621,0,51,0.04,0.03,1.01,0.09,0.13,1.1,,2,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940503,1,1,1,8.5,77,,,,,6896,16,49,0.05,0.07,1.05,0.1,0.12,1.12,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940499,1,2,2,8.9,74,,,,,1511,0,54,0.02,0.04,1.06,0.1,0.12,1.13,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940502,1,3,3,8.3,75,,,,,3089,0,51,0.02,0.02,1.04,0.06,0.13,1.11,,3,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940500,1,1,1,8.8,75,,,,,3969,0.1,41,0.01,0.09,1.01,0.06,0.15,1.12,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940501,1,1,1,8.9,77,,,,,1732,0,50,0.04,0.03,1.05,0.1,0.1,1.11,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940537,1,1,1,7.8,81,,,,,283,0,60,0.05,0.08,1,0.1,0.14,1.08,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940538,1,2,2,8.7,76,,,,,499,0,57,0.02,0.04,1.02,0.07,0.11,1.1,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940539,1,1,1,9.3,78,,,,,3332,0,52,0.03,0.11,1.05,0.08,0.17,1.13,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940533,1,2,2,8.4,78,,,,,2784,0,49,0.08,0.04,1.1,0.13,0.12,1.16,,2,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940536,1,2,2,8.6,74,,,,,1967,0,51,0.03,0.04,1.01,0.07,0.12,1.08,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940534,1,1,1,8.3,73,,,,,4448,0.1,49,0.05,0.12,1.02,0.1,0.16,1.1,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940530,1,0,0,8.1,77,,,,,3194,0,49,0.01,0.03,1.06,0.05,0.15,1.12,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940535,1,1,1,8.1,75,,,,,4952,0.1,49,0.03,0.02,1.03,0.08,0.11,1.11,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940528,1,0,0,8.7,75,,,,,3717,0.1,43,0.01,0.09,1.08,0.06,0.14,1.16,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940532,1,2,2,8.3,81,,,,,3479,0.1,50,0.05,0.13,0.99,0.16,0.19,1.09,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940529,1,0,0,8.4,87,,,,,5082,0.1,54,0.01,0.02,1,0.06,0.11,1.11,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940531,1,0,0,9,72,,,,,4851,0.1,58,0.02,0.13,1.01,0.06,0.18,1.1,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940526,1,2,2,8.1,78,,,,,1852,0,47,0.01,0.14,0.99,0.06,0.18,1.08,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940527,1,2,2,8.9,71,,,,,3564,0.1,51,0.03,0.05,1.03,0.08,0.11,1.09,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940524,1,1,1,8,95,,,,,2750,0,49,0.01,0.01,1.06,0.05,0.12,1.12,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940521,1,10,10,8.2,77,,,,,2177,0,45,0.06,0.14,1.03,0.12,0.19,1.09,,10,13,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940525,1,0,0,8.4,76,,,,,3077,0,49,0.01,0.07,1.05,0.05,0.14,1.12,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940523,1,1,1,8.9,79,,,,,2296,0,46,0.04,0.05,1.04,0.12,0.11,1.11,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940522,1,3,3,8.8,75,,,,,1516,0,45,0.01,0.02,1.03,0.05,0.14,1.11,,3,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940520,1,0,1,9.1,73,,,,,4058,0.1,48,0.01,0.05,1.08,0.06,0.12,1.15,,0,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940556,1,5,5,8.7,74,,,,,2804,0,54,0.04,0.02,1.08,0.1,0.13,1.15,,5,8,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940559,1,1,1,8.7,80,,,,,3776,0.1,48,0.03,0.01,0.99,0.09,0.12,1.07,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940553,1,2,2,8.8,74,,,,,3885,0.1,47,0.01,0.08,1.07,0.05,0.13,1.13,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940554,1,2,2,8,76,,,,,3533,0.1,59,0.01,0.03,1.01,0.06,0.12,1.11,,3,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940558,1,3,3,8.2,79,,,,,2184,0,51,0.01,0.03,1.07,0.05,0.13,1.14,,3,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940552,1,1,1,8.2,81,,,,,3303,0.1,59,0.02,0.04,1.07,0.07,0.13,1.15,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940557,1,2,2,7.7,81,,,,,3292,0.1,54,0.01,0.05,1.02,0.05,0.12,1.09,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940550,1,1,1,8,78,,,,,2107,0,55,0.02,0.09,1.03,0.07,0.15,1.11,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940551,1,2,2,8.3,75,,,,,724,0,48,0.01,0.03,1,0.05,0.1,1.11,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940555,1,1,1,8.3,81,,,,,3286,0.1,45,0.02,0.09,1.08,0.07,0.14,1.14,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940548,1,2,2,8.7,77,,,,,3027,0.1,44,0.05,0.02,0.97,0.1,0.11,1.09,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940542,1,2,2,7.5,78,,,,,2888,0,53,0.01,0.09,1.03,0.08,0.16,1.1,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940549,1,3,3,7.8,84,,,,,3064,0.1,48,0.04,0.03,1.03,0.14,0.15,1.09,,3,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940547,1,3,3,8.2,81,,,,,1687,0,53,0.04,0.09,1.02,0.09,0.15,1.1,,3,6,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940545,1,1,1,8.4,76,,,,,2642,0,52,0.06,0.13,1.03,0.11,0.18,1.12,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940546,1,1,1,8.6,76,,,,,5685,0.2,51,0.01,0.1,1.05,0.06,0.15,1.12,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940541,1,1,1,8.5,74,,,,,847,0,48,0.01,0.03,1.03,0.05,0.13,1.1,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940543,1,1,1,8.3,73,,,,,3532,0.1,47,0.02,0.04,1.01,0.06,0.12,1.1,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940544,1,3,3,8.3,77,,,,,3234,0.1,47,0.01,0.06,1.06,0.06,0.14,1.14,,3,6,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940540,1,2,2,9,71,,,,,3589,0.1,51,0.02,0.04,1.01,0.07,0.12,1.1,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940577,1,1,1,7.6,79,,,,,3327,0.1,56,0.03,0.04,1.01,0.08,0.11,1.1,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940582,1,0,0,7.9,79,,,,,4272,0.1,42,0.02,0.09,1.07,0.06,0.15,1.14,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940576,1,2,2,8.9,72,,,,,3577,0.1,44,0.01,0.15,1.07,0.05,0.19,1.13,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940578,1,3,3,8.3,78,,,,,868,0,50,0.05,0.06,1.02,0.1,0.13,1.09,,3,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940574,1,1,1,8.1,75,,,,,3728,0.1,52,0.04,0.05,1.03,0.09,0.11,1.09,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940575,1,1,1,7.6,85,,,,,4532,0.1,40,0.05,0.11,1.04,0.1,0.17,1.11,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940570,1,2,2,8.2,78,,,,,2191,0,46,0.01,0.09,1.05,0.06,0.15,1.12,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940573,1,1,1,8.4,74,,,,,3618,0.1,50,0.03,0.1,1.01,0.1,0.16,1.12,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940571,1,1,1,8.2,78,,,,,5121,0.1,50,0.01,0.1,1.04,0.05,0.15,1.11,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940568,1,1,1,8.5,73,,,,,4567,0.1,51,0.02,0.13,1,0.07,0.17,1.09,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940572,1,1,1,8.5,77,,,,,744,0,49,0.01,0.07,1.01,0.05,0.13,1.11,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940569,1,1,1,8.7,73,,,,,5139,0.1,53,0.05,0.1,1.05,0.13,0.15,1.13,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940567,1,3,3,9.1,72,,,,,3379,0.1,56,0.03,0.09,1.07,0.08,0.15,1.16,,3,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940565,1,3,3,8.1,76,,,,,3383,0.1,52,0.01,0.02,1.06,0.06,0.11,1.12,,2,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940566,1,1,1,8.8,70,,,,,2744,0,51,0.01,0.09,1.04,0.05,0.19,1.11,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940564,1,1,1,8.3,78,,,,,3062,0,39,0.05,0.01,1.06,0.11,0.13,1.13,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940561,1,2,2,8.5,76,,,,,2788,0,49,0.01,0.14,1.03,0.05,0.18,1.1,,2,5,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940562,1,3,3,10.3,70,,,,,1928,0,52,0.02,0.06,1.04,0.08,0.11,1.1,,4,6,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940563,1,2,2,9.1,73,,,,,4214,0.1,51,0.01,0.02,1.02,0.05,0.11,1.1,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940560,1,2,2,8.8,77,,,,,1136,0,60,0.01,0.11,1.08,0.05,0.16,1.15,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940599,1,1,1,8.1,76,,,,,1998,0,48,0.04,0.1,1.07,0.09,0.16,1.14,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940598,1,0,0,9.1,73,,,,,2925,0,53,0.02,0.04,1.03,0.08,0.12,1.09,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940596,1,1,1,7.8,73,,,,,3260,0.1,52,0.01,0.11,1,0.06,0.16,1.09,,1,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940597,1,3,3,8.3,77,,,,,4528,0.1,48,0.03,0.02,1.06,0.09,0.12,1.12,,4,6,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940595,1,1,1,9.2,80,,,,,2936,0,56,0.02,0.08,1.06,0.06,0.13,1.14,,2,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940592,1,1,1,8.3,78,,,,,5004,0.1,55,0.08,0.06,0.98,0.12,0.1,1.09,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940591,1,1,1,7.6,83,,,,,1875,0,66,0.04,0.02,1.01,0.09,0.14,1.08,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940589,1,1,1,8,79,,,,,1847,0,47,0.04,0.02,1.03,0.09,0.14,1.1,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940590,1,2,2,8.6,75,,,,,3723,0.1,46,0.03,0.02,1.05,0.08,0.11,1.12,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940593,1,1,1,8.6,75,,,,,1403,0,45,0.03,0.02,1.05,0.09,0.13,1.11,,1,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940594,1,2,2,8.9,75,,,,,2623,0,43,0.04,0.07,1.04,0.1,0.14,1.12,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940588,1,1,1,8.6,74,,,,,4421,0.1,55,0.02,0.03,1.05,0.07,0.12,1.12,,2,1,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940587,1,2,2,8.8,74,,,,,3003,0,56,0.04,0.02,0.99,0.21,0.13,1.12,,3,4,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940586,1,0,0,8.4,74,,,,,3623,0.1,53,0.05,0.03,1.03,0.1,0.12,1.11,,0,0,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940585,1,1,1,8.1,77,,,,,3362,0.1,35,0.14,0.04,1.07,0.19,0.12,1.13,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940583,1,1,1,8.3,75,,,,,5321,0.1,52,0.05,0.02,1.03,0.1,0.14,1.1,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940581,1,2,2,9.2,74,,,,,2832,0,47,0.01,0.06,1,0.06,0.12,1.1,,2,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940584,1,2,2,9.3,71,,,,,4013,0.1,47,0.03,0.03,1.01,0.08,0.12,1.1,,3,3,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940579,1,1,1,8.4,75,,,,,1089,0,50,0.02,0.02,1.07,0.07,0.14,1.14,,2,2,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940580,1,6,6,8.2,75,,,,,4327,0.1,48,0.06,0.15,1.08,0.11,0.2,1.14,7.8,5,8,2.02111E+11,2021-11-08 15:07
서울시,SDOT001,V02Q1940618,1,2,2,9.3,72,,,,,1817,0,58,0.05,0.06,1.02,0.1,0.11,1.12,,3,3,2.02111E+11,2021-11-08 15:07
